title,author,publishTime,category,intro,free,price,cover
Java 8实战,Raoul-Gabriel Urma Mario Fusco Alan Mycroft,2016-04-25 00:00:00,计算机-编程设计,本书全面介绍了Java 8 这个里程碑版本的新特性，包括Lambdas、流和函数式编程。有了函数式的编程特性，可以让代码更简洁，同时也能自动化地利用多核硬件。全书分四个部分：基础知识、函数式数据处理、高效Java 8 编程和超越Java 8，清晰明了地向读者展现了一幅Java 与时俱进的现代化画卷。,0,39.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/813/26211813/s_26211813.jpg
CSS世界,张鑫旭,2017-12-01 00:00:00,计算机-计算机综合,本书从前端开发人员的需求出发，以“流”为线索，从结构、内容到美化装饰等方面，全面且深入地讲解前端开发人员必须了解和掌握的大量的CSS知识点。同时，作者结合多年的从业经验，通过大量的实战案例，详尽解析CSS的相关知识与常见问题。作者还为本书开发了专门的配套网站，进行实例展示、问题答疑。 作为一本CSS深度学习的书，书中介绍大量许多前端开发人员都不知道的CSS知识点。通过阅读本书，读者会对CSS世界的深度和广度有一个全新的认识。,0,41.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/329/22692329/s_22692329.jpg
C++并发编程实战（第2版）,安东尼·威廉姆斯,2021-12-01 00:00:00,计算机-编程设计,这是一本介绍C++并发和多线程编程的深度指南。本书从C++标准程序库的各种工具讲起，介绍线程管控、在线程间共享数据、并发操作的同步、C++内存模型和原子操作等内容。同时，本书还介绍基于锁的并发数据结构、无锁数据结构、并发代码，以及高级线程管理、并行算法函数、多线程应用的测试和除错。本书还通过附录及线上资源提供丰富的补充资料，以帮助读者更完整、细致地掌握C++并发编程的知识脉络。 本书适合需要深入了解C++多线程开发的读者，以及使用C++进行各类软件开发的开发人员、测试人员，还可以作为C++线程库的参考工具书。,0,89.47,https://wfqqreader-1252317822.image.myqcloud.com/cover/675/42568675/s_42568675.jpg
ASP.NET Core技术内幕与项目实战：基于DDD与前后端分离,杨中科,2022-07-01 00:00:00,计算机-编程设计,本书讲解.NET平台下的异步编程、LINQ、依赖注入、配置系统、日志等相关技术的原理与应用；深入且系统地介绍EntityFrameworkCore在项目中的应用场景，剖析EntityFrameworkCore的实现原理。本书在讲解使用ASP.NETCore进行WebAPI开发的同时，结合作者的实践经验介绍REST、前后端分离等编程理念在ASP.NET Core中的实现。此外，本书还会介绍领域驱动设计（DDD）的理念，并且通过来自项目开发一线的案例讲解DDD理念在项目中的技术落地方案。最后，本书通过真实的英语学习网站的项目案例讲解ASP.NET Core技术在项目中的应用。总体而言，本书不仅介绍技术的使用，而且讲解技术的底层原理；不仅介绍作者在项目开发一线的实践经验，而且讲解综合项目案例的具体实现。本书可供具有一定编程基础的开发人员学习ASP.NET Core的使用方法，也可供具有一定经验的.NET开发人员了解.NET的内部原理和学习相关项目实战经验，还可作为大中专院校学生的ASP.NET Core教材。,0,76.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/41/44465041/s_44465041.jpg
深入浅出通信原理,陈爱军,2018-02-01 00:00:00,计算机-计算机综合,本书的主要内容源于作者在通信人家园上的“深入浅出通信原理”系列连载，汇编成为继承了连载图文并茂、深入浅出、理论联系实际的特点，并在连载内容的基础上进行了补充和完善。从信号和频谱讲起，以通信模型为主线，对信道、信源编码、信道编码和交织、脉冲成形、调制、天线技术、复用和多址技术等做了系统讲解。 本书针对真正希望搞清楚通信原理的读者编写，适用于高等院校通信专业本科生和研究生、在职的电信行业工程师，也适用于对通信原理具有浓厚兴趣的非通信专业人士。,0,57.85,https://wfqqreader-1252317822.image.myqcloud.com/cover/346/26793346/s_26793346.jpg
零基础学Python爬虫、数据分析与可视化从入门到精通,孟兵 李杰臣编著,2020-11-01 00:00:00,计算机-编程设计,Python语言功能强大而灵活，具有很强的扩展性，同时它的语法又相对简洁易懂，没有编程基础的普通办公人员经过适当的学习也能轻松上手。本书以Python语言为工具，从编程新手的角度和日常办公的需求出发，深入浅出地讲解如何通过Python编程高效地完成数据的获取、处理、分析与可视化。全书共13章。第1章和第2章主要讲解Python编程环境的搭建和Python语言的基础语法知识。第3～6章以数据处理与分析为主题，讲解NumPy模块和pandas模块的基本用法和实际应用。第7～9章以数据获取为主题，由浅入深地讲解如何通过编写爬虫程序从网页上采集数据，并保存到数据库中。第10章主要讲解自然语言处理技术在文本分词中的应用。第11章和第12章以数据可视化为主题，讲解如何使用Matplotlib模块和pyecharts模块绘制图表。第13章通过量化金融案例对前面所学的知识进行了综合应用。本书适合想要提高数据处理和分析效率的职场人士和办公人员阅读，也可供Python编程爱好者参考。,0,53.88,https://wfqqreader-1252317822.image.myqcloud.com/cover/313/35040313/s_35040313.jpg
Head First Go语言程序设计,杰伊·麦克格瑞恩,2020-09-01 00:00:00,计算机-编程设计,Go是为高性能网络和多处理而设计的， 但与python和javascript一样，该语言易于阅读和使用。通过这本实用的实践指南，读者将学习如何使用演示实际语言的清晰示例来编写Go代码。最重要的是，读者将会了解到用人单位希望入门级Go开发人员所知晓的惯例和技术。主要内容包括语法基础、条件和循环、函数、包、数组、映射、结构、封装和嵌入、接口、故障恢复、共享、自动化测试、Web应用程序等。,0,74.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/326/34105326/s_34105326.jpg
SQL进阶教程,MICK,2017-11-22 00:00:00,计算机-编程设计,本书是《SQL基础教程》作者MICK为志在向中级进阶的数据库工程师编写的一本SQL技能提升指南。全书可分为两部分，第一部分介绍了SQL语言不同寻常的使用技巧，带领读者从SQL常见技术，比如CASE表达式、自连接、HAVING子句、外连接、关联子查询、EXISTS……去探索新发现。这部分不仅穿插讲解了这些技巧背后的逻辑和相关知识，而且辅以丰富的示例程序，旨在帮助读者提升编程水平；第二部分着重介绍关系数据库的发展史，把实践与理论结合起来，旨在帮助读者加深对关系数据库和SQL语言的理解。此外，每节末尾均设置有练习题，并在书末提供了解答，方便读者检验自己对书中知识点的掌握程度。,0,39.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/874/26211874/s_26211874.jpg
Python基础教程（第3版）,芒努斯·利·海特兰德,2018-02-05 00:00:00,计算机-计算机综合,本书包括Python程序设计的方方面面：首先从Python的安装开始，随后介绍了Python的基础知识和基本概念，包括列表、元组、字符串、字典以及各种语句；然后循序渐进地介绍了一些相对高级的主题，包括抽象、异常、魔法方法、属性、迭代器；此后探讨了如何将Python与数据库、网络、C语言等工具结合使用，从而发挥出Python的强大功能，同时介绍了Python程序测试、打包、发布等知识；最后，作者结合前面讲述的内容，按照实际项目开发的步骤向读者介绍了10个具有实际意义的Python项目的开发过程。,0,49.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/845/26211845/s_26211845.jpg
Spring Cloud微服务和分布式系统实践,杨开振,2020-05-01 00:00:00,计算机-计算机综合,《Spring Cloud微服务和分布式系统实践》从企业的真实需求出发，理论结合实际，深入讲解Spring Cloud微服务和分布式系统的知识。书中既包括Spring Cloud微服务的各类常用组件的讲解，又包括分布式系统的常用知识的介绍。Spring Cloud组件方面主要讲解服务注册和服务发现（Eureka）、服务调用（Ribbon和OpenFeign）、断路器（Hystrix和Resilience4j）、网关（Zuul和Gateway）、配置（Config）、全链路追踪（Sleuth）、微服务的监控（Admin）等；分布式系统方面主要讲解分布式数据库、分布式缓存、会话和权限以及发号机制等。本书的实践部分通过Apache Thrift讲解了远程过程调用（RPC）在分布式系统中的应用，并且分析了处理高并发的一些常用方法，最后还通过一个简单的实例讲解了微服务系统的搭建。 本书适合想要学习Spring Cloud微服务、分布式系统开发的各类Java开发人员阅读，包括初学者和开发工程师。本书对架构师也有一定的帮助。,0,76.16,https://wfqqreader-1252317822.image.myqcloud.com/cover/970/31473970/s_31473970.jpg
Python极简讲义：一本书入门数据分析与机器学习,张玉宏,2020-04-01 00:00:00,计算机-编程设计,本书以图文并茂的方式介绍了Python的基础内容，并深入浅出地介绍了数据分析和机器学习领域的相关入门知识。 第1章至第5章以极简方式讲解了Python的常用语法和使用技巧，包括数据类型与程序控制结构、自建Python模块与第三方模块、Python函数和面向对象程序设计等。第6章至第8章介绍了数据分析必备技能，如NumPy、Pandas和Matplotlib。第9章和第10章主要介绍了机器学习的基本概念和机器学习框架sklearn的基本用法。 对人工智能相关领域、数据科学相关领域的读者而言，本书是一本极简入门手册。对于从事人工智能产品研发的工程技术人员，本书亦有一定的参考价值。,0,89.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/598/30918598/s_30918598.jpg
