title,author,publishTime,category,intro,free,price,cover
软件需求分析实战,杨长春,2020-08-01 00:00:00,计算机-软件学习,本书是一本系统讲解管理软件需求分析的书，以实战为主。包括大量案例以及来自工作实践中的经验心得。主要讲述了：需求分析的工作步骤；需求分析的工作内容；如何进行需求调研；如何进行系统规划；如何设计软件；如何设计出好软件；快速原型开发模型；需求文档的撰写；如何应对需求变更；如何成为需求分析高手。本书适合从事需求分析工作的专业人士、希望从事需求分析工作的IT人、希望了解需求分析工作的IT人、计算机相关专业的大学生、管理相关专业的大学生、企事业单位从事管理工作的各级管理者，以及企业信息化管理体系中的关键用户等。,0,41.86,https://weread-1258476243.file.myqcloud.com/weread/cover/45/3300020945/s_3300020945.jpg
数字孪生体：第四次工业革命的通用目的技术,胡权,2021-01-01 00:00:00,计算机-软件学习,数字孪生体（Digital Twin）是物理世界和数字空间交互的概念体系，它既是一种新技术，也是一种新范式。自2009年正式诞生以来，经过十年时间的发展，数字孪生体已经演化为一个新产业。作为一种通用目的技术，数字孪生体除了在制造业不断深化发展，还在智慧城市、能源工业、医疗健康和国-防工业等领域得到应用。《数字孪生体 第四次工业革命的通用目的技术》围绕数字孪生体历史渊源、关键技术、创新生态和产业发展四个方面，从产业的视角展望数字孪生体下一个十年的发展，提出了基于数字孪生体的数字化转型方法论和实践指南。,0,47.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/279/36239279/s_36239279.jpg
中文版3ds Max 2014/VRay效果图制作完全自学教程（超值版）,时代印象,2016-09-01 00:00:00,计算机-软件学习,本书是一本全面介绍3ds Max 2014/VRay基本功能及各种常见效果制作的书。本书完全针对零基础读者而开发，是入门级读者快速而全面掌握3ds Max 2014/VRay效果图制作的必读参考书。 本书从3ds Max 2014基本操作入手，结合大量的可操作性实例（181个实战+11个大型综合实例），全面而深入地阐述了3ds Max 2014/VRay的建模、灯光、摄影机、材质、环境和效果、渲染和后期处理等方面的技术。 《中文版3ds Max 2014/VRay效果图制作完全自学教程（最新版）》共17章，每章分别介绍一个技术板块的内容，讲解过程细腻，实例数量丰富，通过丰富的实战练习，读者可以轻松而有效地掌握软件操作技 《中文版3ds Max 2014/VRay效果图制作完全自学教程（最新版）》讲解模式新颖，非常符合读者学习新知识的思维习惯。,0,43.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/622/33039622/s_33039622.jpg
Unity 3D\2D手机游戏开发：从学习到产品（第3版）,金玺曾,2017-09-01 00:00:00,计算机-软件学习,本书以实例教学为主线，循序渐进地介绍了Unity在游戏开发方面的不同功能。第1章，由零开始，引导读者熟悉Unity编辑器的各个功能模块和特性。第2~4章是3个不同特色的3D游戏实例，使读者对Unity游戏开发有一个较全面的认识。第5章是一个2D游戏实例，全方位地介绍了Unity在2D游戏方面的应用。第6章和第7章，重点介绍了Unity在网络方面的应用。第8~10章介绍了如何将Unity游戏移植到网页、iOS和Android平台。第11章详细介绍了Unity的新GUI系统。第12章是关于创建Unity游戏美术资源的工作流程。第13章和第14章分别介绍了行为树和Play Maker两款插件，适合各类游戏开发者。另外，本书最后附有C#语言的快速教程，帮助缺乏程序开发基础的读者快速入门，同时也包括Unity编辑器菜单栏的中英文对照表供读者查阅。 本书提供了所有实例的源代码与素材文件，供读者上机练习使用，读者可从网上下载本书资源文件。 本书适用于广大游戏开发人员、游戏开发爱好者、软件培训机构以及计算机专业的学生等。,0,68.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/490/26943490/s_26943490.jpg
PHP应用开发与实践,马骏,2012-12-01 00:00:00,计算机-软件学习,本书系统地介绍PHP的相关知识及其在Web应用程序开发中的实际应用，并通过具体实例，使读者巩固所学知识，更好地进行开发实践。本书共分为20章，涵盖了PHP的基本认识、PHP环境搭建与开发工具、PHP开发基础、PHP流程控制语句、PHP函数、字符串、数组、Web交互、MySQL数据库、PHP数据库编程、Cookie与Session、日期和时间、图形图像处理、文件和目录处理、面向对象、PDO数据库抽象层、Smarty模板引擎、综合案例--电子商务网站、课程设计--在线论坛、课程设计--微博。,0,31.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/605/22651605/s_22651605.jpg
梦幻森林Procreate童话风插画绘制专业技法,KUNATATA编著,2022-02-01 00:00:00,计算机-软件学习,她用iPad绘制出了书中的童话世界，画风唯美梦幻。高清大图方便欣赏临摹，细致的图文教程便于学习绘制，让你一睹作者创作的秘密。大16开，让内容呈现更清晰。内外双封面，特种纸+模切+专金，形式与质感兼具。,0,89.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/104/43348104/s_43348104.jpg
新印象：Premiere Pro CC 短视频剪辑/拍摄/特效制作实战教程,李延周 王小飞,2020-07-01 00:00:00,计算机-软件学习,本书以AdobePremiereProCC非线性编辑软件为基础，将PremiereProCC的各项核心功能与短视频中各类型技巧性效果相结合，通过实战案例的形式展开讲解。全书内容共分为三大部分，第一部分讲解软件快速入门和短视频版面设置，第二部分讲解设置字幕效果、转场效果、技巧性效果和调色效果的制作技巧和案例，第三部分结合拍摄技巧讲解短视频摄制的全部流程。通过“总—分—总”的结构形式，加上对剪辑和拍摄的相互配合的讲解，使读者真正做到学以致用。本书附赠丰富教学资源，包括书中所有案例的音频素材、视频素材和案例操作在线教学视频，为读者的视频创作提供实用的制作技巧演示和创作灵感，适合短视频创作者、自媒体创作者、新媒体运营者、影视爱好者学习使用，也可作为中、高等院校相关专业和培训机构的辅导教材。,0,55.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/80/32440080/s_32440080.jpg
Excel 2007 VBA开发技术大全,傅靖 李冬 罗刚君编著,2008-10-01 00:00:00,计算机-软件学习,本书从读者所需出发，采取先基础、后实例，以及从零开始循序渐进的讲解方式，全面、系统且深入地介绍Excel 2007 VBA编程技术。读者无论有无基础，都可以轻松学习，并高效掌握。书中的内容丰富实用，通过基础知识和应用示例的结合并穿插许多VBA编程技巧和设计规范等知识，提供了详细的编程思路和大量的代码范例。从而指导读者学习Excel 2007 VBA编程技术，最终完成从入门到精通的大跨越。本书随附光盘一张，其中包括书中所有示例的素材文件。本书适合广大Excel VBA的初中级用户使用，同时也可作为大中专院校相关专业学生、VBA程序员，以及社会相关培训班的理想教材。,0,30,https://wfqqreader-1252317822.image.myqcloud.com/cover/936/653936/s_653936.jpg
After Effects影视动画特效及栏目包装案例实战,王红卫编著,2021-05-01 00:00:00,计算机-软件学习,本书精选常用的200多个影视动画案例进行技术剖析和操作详解，实用性强，理论与实践结合紧密，是一本专为影视动画后期制作人员编写的全实例型图书。全书按照由浅入深的写作方法，从基础内容开始，以实例形式详细讲解了在影视制作中应用比较普遍的基础动画、蒙版与过渡转场动画、音频与灯光控制、三维空间与摄像机、颜色调整与键控抠图、内置特效、摇摆器与画面稳定、文字特效、自然特效、炫彩光线特效、插件特效、电影特效、动漫特效及游戏场景合成、ID标识演绎及公益宣传片、栏目包装及输出与渲染等。本书既可作为影视后期与画展制作人员的参考手册，也可作为高等院校动画专业及相关培训班的教学实训用书。,0,71.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/195/38335195/s_38335195.jpg
iPad数字绘画创作全攻,史悟轩,2020-01-01 00:00:00,计算机-软件学习,本书针对草图设计、插画、漫画、表情动画等领域，使用iPad平台上的不同软件（Procreate、sketchbook、MediBang Paint、RoughAnimator等）进行讲解和示范，根据所选软件的功能特点，选择不同类型、风格的案例进行讲解。本书适用于高等院校艺术设计、美术、绘画专业师生和相关爱好者。,0,19.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/619/34354619/s_34354619.jpg
24小时全速学会Photoshop 2021,时代印象编著,2021-06-01 00:00:00,计算机-软件学习,为了满足大众高效学习Photoshop的需求，《24小时全速学会Photoshop 2021》总结了Photoshop的关键技术，并为读者提供了科学合理的指导学时，让读者可以在24小时内高效学会Photoshop。每一类关键技术配有随学随练和扩展练习，可供读者巩固练习。同时，为了满足读者更高的学习要求，本书最后一章安排了综合练习，可以让读者学以致用。读者可以通过在线方式获取这些资源，具体方法请参看本书前言。《24小时全速学会Photoshop 2021》适合想要迅速学会Photoshop关键技术的初学者，也适合作为相关院校或培训机构的教材。,0,38.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/633/38493633/s_38493633.jpg
中文版CINEMA 4D R20实战基础教程（全彩版）,宋夏成 黄辉荣 黄立婷编著,2021-02-01 00:00:00,计算机-软件学习,本书针对零基础读者，介绍了CINEMA 4D R20的常用功能及实际运用，主要讲解CINEMA 4D R20基础知识、基础建模技术、运动图形与效果、多边形建模技术、材质与纹理技术、常用材质的制作方法、灯光技术、渲染技术、粒子与动力学技术和关键帧动画等，配有74个实战案例（包括4个商业综合实战案例），是指导初学者快速掌握CINEMA 4D R20的实用参考书。全书内容以各种实用技术为主线，通过工具剖析和步骤演示帮助读者快速上手，熟悉软件功能和制作思路。经验总结可以帮助读者拓宽知识面，了解更多的制作技巧。课外练习可以拓展读者的实际操作能力，使读者做到举一反三。实战案例制作的都是实际工作中经常会遇到的项目，既能达到强化训练的目的，又可以让读者更多地了解实际工作中出现的问题和处理方法。随书附赠书中所有实战案例与课外练习的工程文件，供读者参考学习。另外，本书所有内容均以中文版CINEMA 4D R20为基础进行编写，建议读者使用此版本进行学习。本书适合作为初学者自学CINEMA 4D R20的参考书，也适合作为数字艺术培训机构及相关院校的专业教材。,0,57.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/835/37178835/s_37178835.jpg
